id,neighbourhood_group,room_type,price
23901908,Manhattan,Entire home/apt,300
23901975,Manhattan,Entire home/apt,180
23902562,Manhattan,Entire home/apt,200
23902905,Manhattan,Shared room,63
23903645,Manhattan,Entire home/apt,65
23903960,Manhattan,Entire home/apt,300
23905099,Brooklyn,Private room,100
23905542,Brooklyn,Entire home/apt,95
23906042,Bronx,Entire home/apt,190
23913344,Brooklyn,Entire home/apt,300
23916900,Queens,Entire home/apt,231
23917121,Brooklyn,Entire home/apt,125
23917760,Brooklyn,Private room,45
23918528,Manhattan,Private room,64
23918586,Brooklyn,Private room,150
23918916,Brooklyn,Private room,50
23919286,Manhattan,Entire home/apt,115
23919507,Brooklyn,Private room,29
23920387,Queens,Private room,50
23920657,Manhattan,Private room,105
23921460,Queens,Private room,40
23921983,Queens,Private room,50
23922092,Manhattan,Entire home/apt,199
23922930,Queens,Private room,49
23924218,Brooklyn,Entire home/apt,105
23925434,Brooklyn,Private room,50
23925502,Brooklyn,Private room,45
23926049,Brooklyn,Private room,95
23926532,Brooklyn,Private room,47
23926896,Manhattan,Entire home/apt,100
23932185,Brooklyn,Private room,65
23933041,Manhattan,Private room,105
23934000,Brooklyn,Private room,50
23935141,Brooklyn,Entire home/apt,175
23937502,Brooklyn,Entire home/apt,195
23937509,Brooklyn,Entire home/apt,225
23937672,Queens,Private room,75
23937773,Brooklyn,Private room,45
23940102,Manhattan,Entire home/apt,125
23940698,Brooklyn,Private room,75
23942226,Brooklyn,Private room,60
23942859,Manhattan,Entire home/apt,148
23943070,Brooklyn,Entire home/apt,50
23943945,Brooklyn,Entire home/apt,150
23943948,Manhattan,Entire home/apt,1000
23946148,Brooklyn,Entire home/apt,135
23946427,Brooklyn,Entire home/apt,140
23946641,Manhattan,Private room,159
23946797,Manhattan,Entire home/apt,50
23952724,Bronx,Private room,44
23955297,Manhattan,Private room,49
23955348,Manhattan,Entire home/apt,600
23956264,Brooklyn,Private room,70
23957636,Manhattan,Entire home/apt,295
23957942,Brooklyn,Entire home/apt,200
23958542,Brooklyn,Private room,49
23959939,Brooklyn,Entire home/apt,175
23960224,Brooklyn,Private room,45
23961249,Brooklyn,Private room,35
23961333,Brooklyn,Entire home/apt,180
23961376,Manhattan,Private room,100
23963981,Brooklyn,Entire home/apt,155
23964318,Manhattan,Private room,80
23964830,Manhattan,Private room,70
23965055,Queens,Private room,38
23965460,Manhattan,Private room,70
23966710,Queens,Private room,38
23970993,Manhattan,Private room,75
23973305,Manhattan,Entire home/apt,120
23974919,Manhattan,Entire home/apt,200
23975246,Brooklyn,Entire home/apt,160
23976566,Queens,Private room,28
23976700,Manhattan,Entire home/apt,210
23978220,Queens,Shared room,37
23978509,Brooklyn,Entire home/apt,120
23979192,Brooklyn,Entire home/apt,77
23979650,Manhattan,Private room,80
23979686,Brooklyn,Entire home/apt,150
23980151,Brooklyn,Entire home/apt,124
23980153,Brooklyn,Private room,30
23980622,Manhattan,Private room,65
23986569,Manhattan,Private room,65
23988427,Brooklyn,Private room,55
23989379,Manhattan,Entire home/apt,90
23990013,Brooklyn,Entire home/apt,225
23990128,Queens,Private room,48
23990829,Manhattan,Private room,39
23990868,Brooklyn,Entire home/apt,88
23992091,Brooklyn,Entire home/apt,159
23992731,Brooklyn,Entire home/apt,99
23992737,Queens,Private room,40
23992829,Queens,Private room,35
23993066,Brooklyn,Entire home/apt,115
23995936,Manhattan,Entire home/apt,620
23996251,Manhattan,Shared room,75
23996479,Staten Island,Private room,37
23996716,Manhattan,Entire home/apt,200
23997663,Brooklyn,Private room,75
23998608,Staten Island,Private room,50
23999822,Brooklyn,Private room,120
24000030,Manhattan,Entire home/apt,95
24000797,Brooklyn,Entire home/apt,80
24006208,Queens,Private room,50
24014159,Brooklyn,Private room,55
24014307,Manhattan,Private room,48
24016646,Brooklyn,Entire home/apt,100
24016962,Brooklyn,Entire home/apt,99
24017521,Manhattan,Private room,74
24017674,Brooklyn,Private room,65
24018753,Brooklyn,Entire home/apt,158
24019172,Staten Island,Private room,40
24019698,Manhattan,Entire home/apt,119
24020883,Queens,Entire home/apt,325
24021725,Manhattan,Entire home/apt,215
24022079,Brooklyn,Entire home/apt,120
24022413,Brooklyn,Private room,65
24022943,Brooklyn,Entire home/apt,90
24024322,Queens,Entire home/apt,230
24024456,Queens,Entire home/apt,188
24024496,Manhattan,Entire home/apt,140
24024721,Queens,Private room,60
24033132,Brooklyn,Entire home/apt,95
24033812,Manhattan,Private room,100
24034429,Manhattan,Entire home/apt,175
24034853,Brooklyn,Private room,45
24034953,Brooklyn,Private room,70
24034969,Manhattan,Private room,60
24035864,Manhattan,Private room,95
24036655,Brooklyn,Entire home/apt,70
24037479,Manhattan,Entire home/apt,119
24038323,Brooklyn,Private room,120
24038899,Manhattan,Entire home/apt,115
24039069,Manhattan,Entire home/apt,125
24039582,Brooklyn,Private room,45
24039926,Manhattan,Private room,89
24040279,Brooklyn,Private room,75
24041042,Manhattan,Entire home/apt,240
24041447,Brooklyn,Entire home/apt,199
24041631,Brooklyn,Private room,40
24041916,Queens,Entire home/apt,100
24042332,Brooklyn,Private room,60
24042606,Brooklyn,Private room,45
24042844,Bronx,Private room,50
24043603,Brooklyn,Entire home/apt,175
24044039,Queens,Private room,60
24044352,Queens,Entire home/apt,99
24046484,Brooklyn,Private room,70
24056066,Manhattan,Entire home/apt,260
24057278,Queens,Entire home/apt,159
24057583,Staten Island,Entire home/apt,60
24058869,Manhattan,Entire home/apt,100
24060140,Manhattan,Entire home/apt,78
24062062,Brooklyn,Entire home/apt,180
24062588,Manhattan,Entire home/apt,80
24065326,Brooklyn,Entire home/apt,250
24065408,Brooklyn,Private room,50
24065918,Brooklyn,Entire home/apt,118
24066280,Queens,Shared room,42
24066510,Manhattan,Private room,69
24075491,Brooklyn,Private room,42
24075850,Manhattan,Private room,100
24077483,Manhattan,Private room,110
24077570,Brooklyn,Entire home/apt,155
24078552,Queens,Entire home/apt,150
24078852,Manhattan,Entire home/apt,119
24080143,Manhattan,Private room,89
24080464,Manhattan,Entire home/apt,399
24082591,Manhattan,Entire home/apt,275
24082871,Brooklyn,Entire home/apt,150
24083340,Manhattan,Entire home/apt,140
24083686,Manhattan,Entire home/apt,199
24083746,Manhattan,Private room,65
24085451,Manhattan,Private room,100
24086178,Queens,Entire home/apt,103
24086457,Manhattan,Entire home/apt,649
24086562,Manhattan,Private room,85
24086704,Bronx,Private room,79
24089034,Brooklyn,Entire home/apt,96
24095408,Brooklyn,Private room,70
24096651,Brooklyn,Private room,57
24096826,Manhattan,Private room,274
24097816,Manhattan,Entire home/apt,250
24098320,Brooklyn,Private room,90
24099108,Brooklyn,Entire home/apt,100
24099296,Manhattan,Entire home/apt,412
24100492,Manhattan,Entire home/apt,412
24101160,Manhattan,Entire home/apt,412
24103241,Queens,Private room,50
24103404,Manhattan,Entire home/apt,148
24103428,Brooklyn,Entire home/apt,120
24103912,Queens,Private room,41
24104871,Manhattan,Private room,70
24105281,Manhattan,Private room,90
24105640,Manhattan,Private room,99
24114389,Manhattan,Private room,10
24114571,Queens,Entire home/apt,69
24115364,Manhattan,Private room,54
24115562,Bronx,Private room,35
24116050,Brooklyn,Private room,39
24116631,Manhattan,Entire home/apt,82
24116708,Brooklyn,Private room,40
24116969,Manhattan,Entire home/apt,148
24117055,Queens,Private room,60
24117765,Brooklyn,Entire home/apt,130
24118031,Bronx,Entire home/apt,95
24119086,Manhattan,Private room,65
24119328,Brooklyn,Private room,20
24119876,Queens,Entire home/apt,190
24120512,Brooklyn,Private room,60
24121036,Brooklyn,Private room,55
24121842,Brooklyn,Private room,49
24121885,Manhattan,Private room,100
24122599,Brooklyn,Private room,52
24122725,Bronx,Private room,35
24122836,Queens,Private room,45
24129287,Brooklyn,Private room,41
24130728,Manhattan,Entire home/apt,275
24131620,Manhattan,Entire home/apt,265
24131689,Manhattan,Entire home/apt,250
24131817,Manhattan,Private room,130
24131843,Manhattan,Private room,55
24132058,Manhattan,Entire home/apt,365
24132282,Brooklyn,Private room,70
24133060,Manhattan,Shared room,30
24133244,Manhattan,Entire home/apt,225
24135740,Manhattan,Entire home/apt,650
24136172,Brooklyn,Private room,95
24136557,Manhattan,Entire home/apt,500
24136587,Brooklyn,Entire home/apt,244
24136740,Manhattan,Entire home/apt,750
24137279,Brooklyn,Private room,46
24137323,Bronx,Private room,40
24137748,Manhattan,Entire home/apt,140
24137869,Manhattan,Private room,1500
24137890,Manhattan,Entire home/apt,140
24139165,Brooklyn,Entire home/apt,199
24139687,Manhattan,Shared room,80
24140119,Queens,Private room,69
24140198,Manhattan,Entire home/apt,188
24140556,Manhattan,Entire home/apt,100
24147123,Brooklyn,Entire home/apt,235
24149436,Manhattan,Entire home/apt,165
24151078,Queens,Entire home/apt,55
24151964,Manhattan,Private room,65
24153401,Brooklyn,Entire home/apt,70
24153494,Manhattan,Private room,125
24154729,Brooklyn,Entire home/apt,90
24155415,Brooklyn,Private room,56
24156731,Manhattan,Entire home/apt,394
24156857,Brooklyn,Entire home/apt,172
24157013,Brooklyn,Entire home/apt,100
24157110,Manhattan,Entire home/apt,80
24158722,Manhattan,Entire home/apt,142
24158806,Brooklyn,Entire home/apt,220
24158816,Manhattan,Entire home/apt,264
24159289,Queens,Entire home/apt,150
24160395,Brooklyn,Entire home/apt,200
24161365,Brooklyn,Private room,45
24161582,Brooklyn,Private room,150
24162064,Manhattan,Entire home/apt,160
24162261,Queens,Entire home/apt,135
24162615,Queens,Private room,55
24162681,Brooklyn,Private room,50
24162696,Manhattan,Entire home/apt,89
24164953,Queens,Private room,49
24164956,Manhattan,Entire home/apt,185
24166066,Manhattan,Entire home/apt,180
24169179,Brooklyn,Private room,70
24171777,Brooklyn,Entire home/apt,450
24172522,Manhattan,Entire home/apt,110
24175050,Brooklyn,Entire home/apt,125
24175236,Brooklyn,Private room,72
24177410,Brooklyn,Private room,80
24177822,Brooklyn,Private room,44
24178083,Brooklyn,Private room,45
24178481,Brooklyn,Private room,71
24179288,Brooklyn,Private room,60
24179556,Brooklyn,Private room,65
24179803,Manhattan,Entire home/apt,300
24181763,Brooklyn,Private room,99
24181925,Brooklyn,Private room,79
24182137,Manhattan,Entire home/apt,339
24183293,Queens,Private room,58
24184615,Brooklyn,Private room,90
24185045,Manhattan,Entire home/apt,175
24186326,Manhattan,Entire home/apt,158
24186601,Manhattan,Entire home/apt,145
24186775,Brooklyn,Private room,60
24187794,Manhattan,Entire home/apt,99
24188354,Brooklyn,Entire home/apt,80
24194478,Brooklyn,Private room,85
24199249,Manhattan,Private room,115
24199400,Manhattan,Private room,52
24200751,Queens,Entire home/apt,280
24201129,Manhattan,Entire home/apt,250
24202365,Manhattan,Private room,55
24203680,Manhattan,Entire home/apt,100
24203813,Brooklyn,Entire home/apt,195
24204269,Manhattan,Private room,80
24204338,Manhattan,Private room,100
24204341,Brooklyn,Private room,55
24204582,Manhattan,Entire home/apt,120
24205303,Manhattan,Entire home/apt,300
24205351,Manhattan,Entire home/apt,339
24206202,Brooklyn,Entire home/apt,140
24206224,Manhattan,Private room,53
24207804,Queens,Shared room,21
24207931,Brooklyn,Entire home/apt,125
24208472,Brooklyn,Private room,47
24208760,Manhattan,Private room,180
24208976,Brooklyn,Private room,58
24209867,Brooklyn,Private room,58
24210296,Manhattan,Private room,150
24210400,Manhattan,Private room,120
24217712,Brooklyn,Private room,47
24222051,Manhattan,Entire home/apt,288
24223406,Brooklyn,Private room,65
24223602,Brooklyn,Entire home/apt,300
24226102,Manhattan,Private room,104
24226175,Brooklyn,Entire home/apt,160
24226286,Brooklyn,Entire home/apt,250
24226511,Manhattan,Entire home/apt,186
24226528,Brooklyn,Private room,73
24226842,Manhattan,Entire home/apt,195
24226955,Manhattan,Entire home/apt,200
24227739,Brooklyn,Private room,100
24229031,Brooklyn,Private room,300
24229203,Brooklyn,Entire home/apt,150
24230067,Manhattan,Entire home/apt,190
24230182,Brooklyn,Private room,75
24230591,Manhattan,Private room,81
24231655,Bronx,Private room,25
24232076,Manhattan,Entire home/apt,275
24232309,Queens,Private room,60
24232645,Brooklyn,Entire home/apt,180
24232774,Brooklyn,Private room,90
24234030,Manhattan,Entire home/apt,222
24234359,Brooklyn,Entire home/apt,95
24239222,Queens,Entire home/apt,70
24240996,Brooklyn,Entire home/apt,125
24242153,Brooklyn,Entire home/apt,173
24243249,Brooklyn,Entire home/apt,220
24243862,Manhattan,Entire home/apt,148
24244194,Manhattan,Private room,75
24244796,Manhattan,Entire home/apt,199
24245265,Manhattan,Private room,54
24245905,Manhattan,Entire home/apt,150
24246039,Manhattan,Entire home/apt,153
24246595,Brooklyn,Entire home/apt,99
24246704,Manhattan,Private room,65
24247367,Queens,Private room,50
24247380,Brooklyn,Private room,45
24247797,Manhattan,Private room,100
24248461,Brooklyn,Private room,62
24248735,Manhattan,Private room,77
24248741,Brooklyn,Private room,46
24250052,Manhattan,Private room,95
24251237,Manhattan,Entire home/apt,159
24251311,Manhattan,Entire home/apt,300
24258555,Brooklyn,Entire home/apt,103
24258565,Manhattan,Entire home/apt,200
24260244,Manhattan,Private room,102
24260247,Brooklyn,Entire home/apt,350
24260404,Queens,Entire home/apt,425
24260464,Brooklyn,Private room,45
24261171,Brooklyn,Entire home/apt,168
24264371,Brooklyn,Private room,40
24265177,Manhattan,Private room,55
24265209,Manhattan,Entire home/apt,150
24265333,Brooklyn,Private room,79
24265776,Brooklyn,Private room,65
24266025,Manhattan,Private room,70
24266063,Brooklyn,Entire home/apt,199
24266273,Queens,Private room,45
24267208,Brooklyn,Private room,70
24267383,Brooklyn,Private room,60
24267385,Manhattan,Entire home/apt,194
24267506,Brooklyn,Private room,59
24267706,Brooklyn,Private room,49
24269100,Queens,Private room,65
24276183,Manhattan,Entire home/apt,165
24276835,Brooklyn,Private room,80
24277232,Queens,Entire home/apt,175
24278511,Queens,Private room,95
24278899,Manhattan,Entire home/apt,100
24279547,Queens,Private room,95
24279693,Brooklyn,Private room,54
24279771,Manhattan,Entire home/apt,299
24279933,Brooklyn,Private room,45
24281831,Manhattan,Entire home/apt,250
24281837,Queens,Entire home/apt,120
24282118,Manhattan,Entire home/apt,105
24282429,Manhattan,Entire home/apt,299
24283298,Brooklyn,Entire home/apt,130
24283531,Queens,Entire home/apt,90
24284162,Brooklyn,Private room,62
24284701,Brooklyn,Private room,70
24284744,Manhattan,Entire home/apt,225
24285044,Manhattan,Private room,95
24285110,Queens,Entire home/apt,288
24285869,Manhattan,Entire home/apt,149
24286512,Brooklyn,Private room,95
24286518,Brooklyn,Entire home/apt,150
24286851,Manhattan,Entire home/apt,200
24287062,Queens,Entire home/apt,150
24287261,Manhattan,Entire home/apt,175
24287286,Queens,Entire home/apt,180
24287367,Bronx,Private room,70
24287826,Manhattan,Private room,100
24287857,Queens,Private room,79
24287863,Manhattan,Private room,350
24288869,Queens,Private room,75
24289129,Manhattan,Entire home/apt,235
24289209,Queens,Private room,39
24289510,Manhattan,Entire home/apt,300
24289567,Queens,Private room,50
24289926,Manhattan,Private room,130
24299542,Manhattan,Private room,130
24300863,Manhattan,Entire home/apt,250
24302356,Brooklyn,Entire home/apt,120
24302828,Queens,Entire home/apt,450
24303775,Brooklyn,Private room,47
24304515,Manhattan,Entire home/apt,115
24304881,Manhattan,Entire home/apt,100
24305035,Brooklyn,Entire home/apt,120
24305252,Bronx,Private room,65
24305977,Bronx,Private room,79
24306539,Manhattan,Private room,89
24307110,Manhattan,Entire home/apt,300
24307675,Manhattan,Entire home/apt,220
24308589,Manhattan,Entire home/apt,265
24308928,Queens,Entire home/apt,300
24308988,Brooklyn,Private room,150
24311790,Manhattan,Entire home/apt,150
24312275,Manhattan,Entire home/apt,150
24312400,Queens,Private room,46
24312987,Brooklyn,Private room,68
24313236,Manhattan,Private room,55
24313356,Manhattan,Private room,65
24313434,Manhattan,Private room,70
24313500,Manhattan,Private room,65
24313537,Manhattan,Entire home/apt,310
24313701,Bronx,Entire home/apt,88
24314268,Manhattan,Private room,50
